Date,State,State Code,County,County Code,City,Address,Local Site Name,Site Num,CBSA Name,Latitude,Longitude,Sample Duration,Units of Measure,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
2023-03-28,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047176,0.051,11,47,0.179167,0.2,0,2.0,0.883333,2.9,8,3.0,6.729167,20.4,2,19
2023-03-29,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.028,0.055,10,51,0.15,0.3,21,3.0,0.985714,4.4,7,6.0,11.061905,35.3,20,33
2023-03-30,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.055706,0.063,9,77,0.333333,0.4,0,5.0,3.055556,11.3,6,16.0,13.366667,26.9,0,25
2023-03-31,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039824,0.044,7,41,0.2,0.2,0,2.0,1.273913,2.9,8,3.0,6.244444,9.7,8,8
2023-04-01,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048059,0.052,12,48,0.1,0.1,0,1.0,0.533333,0.8,10,0.0,2.866667,11.1,7,10
2023-04-02,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045235,0.056,11,54,0.1125,0.2,21,2.0,1.108333,4.4,9,6.0,4.883333,17.4,20,16
2023-04-03,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.019294,0.031,7,29,0.2,0.2,0,2.0,1.621739,10.3,2,14.0,8.252174,17.5,5,16
2023-04-04,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.026176,0.03,10,28,0.141667,0.2,0,2.0,0.816667,1.1,20,1.0,4.833333,10.1,6,9
2023-04-05,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.027588,0.032,13,30,0.152941,0.2,8,2.0,0.825,1.3,11,1.0,4.725,9.3,21,8
2023-04-06,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.024,0.033,10,31,0.245833,0.4,8,5.0,0.695833,1.4,7,1.0,8.675,23.9,4,22
2023-04-07,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.018941,0.025,23,23,0.2,0.2,0,2.0,0.570833,2.2,9,3.0,2.804167,4.0,20,4
2023-04-08,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033294,0.034,12,31,0.2,0.2,0,2.0,0.520833,1.0,0,1.0,2.716667,5.3,0,5
2023-04-09,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041412,0.048,9,44,0.2,0.2,0,2.0,0.779167,3.7,19,4.0,3.141667,11.6,21,10
2023-04-10,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036,0.059,11,64,0.2125,0.3,21,3.0,0.8625,2.7,20,3.0,9.2125,39.7,22,37
2023-04-11,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031706,0.06,10,67,0.304167,0.4,2,5.0,2.195833,9.4,3,13.0,15.270833,39.5,21,37
2023-04-12,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032059,0.059,10,64,0.379167,0.5,0,6.0,3.833333,14.3,6,20.0,19.420833,39.2,22,37
2023-04-13,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.027059,0.03,8,28,0.2875,0.5,0,6.0,1.770833,10.6,1,14.0,9.645833,40.6,1,38
2023-04-14,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.016588,0.034,8,31,0.25,0.3,8,3.0,0.642105,1.1,23,1.0,7.610526,14.0,21,13
2023-04-15,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038588,0.051,9,47,0.375,0.5,3,6.0,0.966667,1.3,18,1.0,6.441667,11.6,6,10
2023-04-16,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040706,0.046,11,43,0.2125,0.3,0,3.0,0.6,0.7,0,0.0,2.945833,5.9,21,5
2023-04-17,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030529,0.053,10,49,0.216667,0.3,20,3.0,0.604167,0.8,15,0.0,9.358333,37.1,23,35
2023-04-18,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031765,0.063,10,77,0.445833,0.6,7,7.0,2.5375,7.5,6,10.0,20.154167,37.9,7,35
2023-04-19,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039294,0.066,10,87,0.59,0.6,1,7.0,2.431818,6.9,0,9.0,15.954545,33.3,23,31
2023-04-20,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.058176,0.071,9,101,0.2,0.2,19,2.0,1.790909,4.7,6,6.0,16.105,32.6,3,30
2023-04-21,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041824,0.05,7,46,0.2,0.2,0,2.0,1.220833,3.5,0,4.0,5.020833,9.1,5,8
2023-04-22,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037765,0.05,10,46,0.129167,0.3,22,3.0,0.541667,0.8,19,0.0,4.3375,17.8,22,16
2023-04-23,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039118,0.047,9,44,0.208333,0.3,0,3.0,0.554167,0.9,17,0.0,1.95,4.1,19,4
2023-04-24,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044118,0.052,9,48,0.120833,0.2,0,2.0,0.645833,1.2,11,1.0,3.025,8.3,22,8
2023-04-25,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041941,0.058,10,61,0.2,0.2,0,2.0,1.154167,2.8,6,3.0,7.05,16.4,6,15
2023-04-26,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030882,0.037,12,34,0.2,0.2,0,2.0,1.03,4.2,0,6.0,6.325,18.5,0,17
2023-04-27,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.024824,0.028,12,26,0.2,0.2,0,2.0,0.640909,0.8,20,0.0,5.890909,9.8,23,8
2023-04-28,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.028412,0.043,10,40,0.182353,0.2,0,2.0,0.695,1.5,12,1.0,5.58,19.0,5,18
2023-04-29,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034353,0.045,9,42,0.241667,0.3,1,3.0,0.7125,1.0,6,1.0,7.616667,16.0,0,15
2023-04-30,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040882,0.049,11,45,0.1625,0.2,0,2.0,0.608333,0.7,7,0.0,2.8125,9.0,21,8
2023-05-01,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040529,0.05,10,46,0.129167,0.2,0,2.0,0.633333,1.1,18,1.0,4.325,10.4,4,9
2023-05-02,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041,0.053,10,49,0.154167,0.2,3,2.0,0.695833,1.1,6,1.0,10.708333,29.2,3,27
2023-05-03,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032765,0.06,10,67,0.191667,0.3,21,3.0,0.786364,1.4,23,1.0,13.190909,32.9,1,30
2023-05-04,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038059,0.06,9,67,0.258333,0.4,2,5.0,2.625,10.9,6,14.0,13.775,28.3,22,26
2023-05-05,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037471,0.041,9,38,0.2375,0.3,0,3.0,1.520833,9.5,1,13.0,9.354167,23.3,6,22
2023-05-06,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041471,0.047,9,44,0.2,0.2,0,2.0,0.65,0.9,23,0.0,4.216667,10.2,5,9
2023-05-07,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038765,0.045,10,42,0.2,0.2,0,2.0,0.708333,1.1,8,1.0,3.229167,10.1,19,9
2023-05-08,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.026,0.038,8,35,0.2,0.2,0,2.0,0.625,0.7,5,0.0,5.4875,13.6,3,12
2023-05-09,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031824,0.038,14,35,0.2,0.2,0,2.0,0.633333,1.0,22,1.0,6.216667,12.5,3,11
2023-05-10,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043588,0.051,9,47,0.225,0.3,7,3.0,0.958333,2.2,18,3.0,9.145833,26.7,6,25
2023-05-11,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033176,0.038,9,35,0.2,0.2,0,2.0,0.678947,0.8,5,0.0,5.557895,11.6,21,10
2023-05-12,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031412,0.045,10,42,0.2,0.2,0,2.0,0.675,1.1,16,1.0,7.520833,14.8,4,13
2023-05-13,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.028824,0.056,9,54,0.216667,0.3,20,3.0,0.658333,0.9,14,0.0,8.741667,21.9,2,20
2023-05-14,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.019235,0.037,9,34,0.25,0.4,0,5.0,0.883333,1.3,3,1.0,8.016667,20.0,21,19
2023-05-15,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.027471,0.046,8,43,0.241667,0.3,0,3.0,1.05,1.6,3,1.0,6.970833,14.9,0,13
2023-05-16,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0275,0.034,8,31,0.25,0.3,6,3.0,0.725,0.9,4,0.0,9.6625,17.1,3,16
2023-05-17,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.016882,0.036,8,33,0.233333,0.4,23,5.0,0.7,1.1,23,1.0,10.765217,25.0,21,24
2023-05-18,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036118,0.04,10,37,0.266667,0.4,0,5.0,0.7,1.0,3,1.0,6.925,16.2,0,15
2023-05-19,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.026353,0.036,7,33,0.1625,0.2,0,2.0,0.604167,0.8,21,0.0,3.391667,7.3,21,7
2023-05-20,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032824,0.035,10,32,0.2,0.2,0,2.0,0.675,1.1,9,1.0,2.7,6.2,2,6
2023-05-21,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033765,0.049,10,45,0.2375,0.4,22,5.0,0.633333,1.0,8,1.0,3.370833,11.8,19,10
2023-05-22,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037706,0.041,13,38,0.275,0.4,0,5.0,0.858333,2.3,3,3.0,4.8375,11.0,1,10
2023-05-23,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039294,0.049,10,45,0.2,0.2,0,2.0,0.615789,0.7,13,0.0,4.7,10.0,20,9
2023-05-24,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030118,0.056,9,54,0.266667,0.4,23,5.0,0.875,2.7,23,3.0,9.266667,32.4,22,30
2023-05-25,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032529,0.061,10,71,0.308333,0.5,3,6.0,1.191667,2.4,7,3.0,11.641667,28.5,22,26
2023-05-26,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045118,0.062,10,74,0.283333,0.4,0,5.0,1.433333,3.2,22,4.0,10.85,32.8,22,30
2023-05-27,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045824,0.056,10,54,0.229167,0.3,0,3.0,0.75,1.6,12,1.0,5.05,16.0,23,15
2023-05-28,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044294,0.054,11,50,0.191667,0.3,0,3.0,0.720833,1.4,10,1.0,3.008333,7.6,19,7
2023-05-29,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.028176,0.044,9,41,0.1625,0.2,0,2.0,0.683333,1.0,21,1.0,3.604167,15.8,23,14
2023-05-30,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.026529,0.046,8,43,0.233333,0.3,3,3.0,1.229167,2.4,6,3.0,10.05,29.4,21,27
2023-05-31,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039294,0.049,9,45,0.233333,0.3,0,3.0,0.886364,2.2,0,3.0,7.013636,21.3,0,20
2023-06-01,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.029647,0.05,9,46,0.204167,0.3,23,3.0,1.0125,4.3,23,6.0,7.058333,28.2,23,26
2023-06-02,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038294,0.055,9,51,0.245833,0.3,0,3.0,1.316667,3.7,6,4.0,8.1625,23.5,0,22
2023-06-03,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039706,0.068,9,93,0.225,0.3,4,3.0,1.316667,4.5,23,6.0,8.8125,30.1,23,28
2023-06-04,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047765,0.063,9,77,0.304167,0.4,1,5.0,1.770833,6.6,3,9.0,7.816667,27.3,0,25
2023-06-05,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037824,0.062,9,74,0.216667,0.3,20,3.0,0.883333,1.2,1,1.0,9.141667,34.0,20,32
2023-06-06,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043588,0.061,9,71,0.254167,0.3,0,3.0,0.85,1.1,9,1.0,8.283333,23.3,6,22
2023-06-07,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.054588,0.071,11,101,0.258333,0.3,4,3.0,0.845833,1.1,7,1.0,9.116667,26.5,0,25
2023-06-08,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051,0.066,8,87,0.273333,0.4,1,5.0,1.029412,2.7,22,3.0,10.323529,21.8,4,20
2023-06-09,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045765,0.076,10,119,0.275,0.3,0,3.0,1.766667,5.4,21,7.0,12.108333,32.8,21,30
2023-06-10,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.058588,0.071,9,101,0.3125,0.4,0,5.0,1.829167,9.6,3,13.0,10.570833,32.5,4,30
2023-06-11,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048412,0.06,8,67,0.208333,0.3,0,3.0,1.091667,2.4,2,3.0,3.058333,6.5,1,6
2023-06-12,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034176,0.049,11,45,0.208333,0.3,22,3.0,0.708333,0.8,0,0.0,8.158333,24.1,22,23
2023-06-13,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038176,0.054,11,50,0.216667,0.3,0,3.0,0.808333,1.2,14,1.0,7.066667,11.5,10,10
2023-06-14,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.025412,0.03,8,28,0.2,0.2,0,2.0,0.819048,1.0,22,1.0,7.695238,16.9,5,15
2023-06-15,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.029647,0.043,7,40,0.166667,0.2,0,2.0,0.791667,0.9,0,0.0,5.670833,12.0,3,11
2023-06-16,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031706,0.056,9,54,0.2,0.2,0,2.0,0.75,1.1,12,1.0,6.445833,18.5,22,17
2023-06-17,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034176,0.063,11,77,0.258333,0.3,0,3.0,0.870833,1.4,23,1.0,10.254167,29.1,22,27
2023-06-18,alabama,1,jefferson,73,birmingham,"no. b'ham,sou r.r., 3009 28th st. no.",North Birmingham,23,"Birmingham-Hoover, AL",33.553056,-86.815,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034588,0.044,10,41,0.3125,0.5,2,6.0,1.35,2.5,4,3.0,7.795833,21.8,0,20
